,name,label,predict,prob
5844,chu manh duong,1,1,0.03625291585922241
5845,le van nghiep,1,1,0.002169191837310791
5846,hoang van huu,1,1,0.0011717677116394043
5847,mai cong chinh,1,1,0.017189860343933105
5848,nguyen hoang thang,1,1,0.0010383129119873047
5849,tong van la,1,1,0.006797313690185547
5850,pham thi huyen tran,1,1,0.000506281852722168
5851,tran van hien,1,1,0.0032791495323181152
5852,ngo thi anh thu,1,1,0.00021702051162719727
5853,le van vinh nhan,1,1,0.013712048530578613
5854,ho nhat van,1,1,0.018981099128723145
5855,nguyen thi nhu tram,1,1,0.0016719698905944824
5856,nguyen thi hang,1,1,0.0036623477935791016
5857,nguyen thi my lanh,1,1,0.002919495105743408
5858,mai huong,1,1,0.13099819421768188
5859,lieu trong nghia,1,1,0.02592313289642334
5860,le duy khanh,1,1,0.00253450870513916
5861,le doan hung,1,1,0.001629650592803955
5862,nguyen truong giang,1,1,0.002421081066131592
5863,nguyen thu trang,1,1,0.0009195804595947266
5864,nguyen ngoc kim anh,1,1,0.017605602741241455
5865,tran thi thao my,1,1,0.0006545186042785645
5866,tran thanh sang,1,1,0.0038009285926818848
5867,luyen duc duy,1,1,0.0030013322830200195
5868,pham duy hoa,1,1,0.0004918575286865234
5869,vang thi vui,1,1,0.0009557604789733887
5870,tong thi ngan,1,1,0.004996955394744873
5871,do van lam,1,1,0.001047968864440918
5872,nguyen van vu,1,1,0.002281785011291504
5873,nguyen trong doan,1,1,0.0009255409240722656
5874,bui ba duc,1,1,0.014596939086914062
5875,nguyen thi binh,1,1,0.0024684667587280273
5876,bui van phuc,1,1,0.0018759369850158691
5877,nguyen tran hong ngoc,1,1,0.005750179290771484
5878,tran thi soan,1,1,0.0007668733596801758
5879,nguyen minh hai,1,1,0.001480400562286377
5880,nguyen tu quoc viet,1,1,0.003318607807159424
5881,truong thi nu,1,1,0.0012369155883789062
5882,phung khanh linh,1,1,0.00885993242263794
5883,nguyen quoc binh,1,1,0.0007554292678833008
5884,tran vo dang tuong,1,1,0.014111816883087158
5885,tran ba hai,1,1,0.005110502243041992
5886,le huu thuong,1,1,0.00034797191619873047
5887,nguyen anh tu,1,1,0.002211451530456543
5888,do dinh tin,1,1,0.0090104341506958
5889,nguyen thi duyen,1,1,0.002180814743041992
5890,nguyen thi dat,1,1,0.0011767745018005371
5891,nguyen thanh huyen,1,1,0.0025855302810668945
5892,dang chau giang,1,1,0.021789133548736572
5893,nguyen van loi,1,1,0.004172384738922119
5894,nguyen thu hang,1,1,0.0018007159233093262
5895,cao vo thanh tong,1,1,0.19699358940124512
5896,tran thi ngoc ha,1,1,0.0016009211540222168
5897,do ngoc ha,1,1,0.003170907497406006
5898,nguyen duy sang,1,1,0.0028191804885864258
5899,tran thi bay,1,1,0.0013287067413330078
5900,nguyen minh thu,1,1,0.0010925531387329102
5901,nguyen thi van anh,1,1,0.0031144022941589355
5902,cao duy long,1,1,0.005723416805267334
5903,hoang thi ngoc minh,1,1,0.001857161521911621
5904,tao thi dung,1,1,0.0005435347557067871
5905,mai thuan phong,1,1,0.04177480936050415
5906,dinh thi thuc,1,1,0.003116428852081299
5907,ngo the minh,1,1,0.0013541579246520996
5908,le hoang an,1,1,0.0006607174873352051
5909,phan su ky,1,1,0.025992214679718018
5910,le duc kien,1,1,0.0014445185661315918
5911,chu ngoc quy,1,1,0.0023583173751831055
5912,phung thi tuyet mai,1,1,0.004592239856719971
5913,le thi xuan,1,1,0.0001671314239501953
5914,ha thi khai,1,1,0.0033164620399475098
5915,doan minh hai,1,1,0.0029675960540771484
5916,duong khanh duy,1,1,0.0026178956031799316
5917,le tu tai,1,1,0.001841127872467041
5918,le van kien,1,1,0.00033283233642578125
5919,nguyen duc huy,1,1,0.0006061792373657227
5920,dinh ngoc kien,1,1,0.0012536048889160156
5921,tran thi loan,1,1,0.0005211234092712402
5922,nguyen linh thien,1,1,0.002240300178527832
5923,hoang minh quang,1,1,0.0035062432289123535
5924,luong thi nhat le,1,1,0.0005218386650085449
5925,le van si,1,1,0.0020993947982788086
5926,phung thi kieu,1,1,0.000641167163848877
5927,le thi quynh nhu,1,1,0.0013542771339416504
5928,nguyen duy khanh,1,1,0.001370549201965332
5929,bui thi khanh linh,1,1,0.00300443172454834
5930,huynh van thuy vy,1,1,0.09052962064743042
5931,trieu thanh tuan,1,1,0.0026460886001586914
5932,chau quang nhan,1,1,0.1346430778503418
5933,nguyen duy khanh,1,1,0.001370549201965332
5934,do duc luong,1,1,0.0016580820083618164
5935,duong thi thu hoang,1,1,0.000643312931060791
5936,bui thi dung,1,1,0.0006861686706542969
5937,dang quang lam,1,1,0.02302640676498413
5938,nguyen van dien,1,1,0.0022773146629333496
5939,le duc anh,1,1,0.0018249750137329102
5940,nghiem thi thu thao,1,1,0.10681289434432983
5941,phung thi thu hien,1,1,0.0035269856452941895
5942,pham van dong,1,1,0.0014441609382629395
5943,tran dinh hoan,1,1,0.0010097622871398926
5944,nguyen bao anh thu,1,1,0.0049648284912109375
5945,nguyen thi hong hanh,1,1,0.0018892288208007812
5946,doan kim anh,1,1,0.017621934413909912
5947,thai viet chat,1,1,0.05431032180786133
5948,nguyen phuc loc,1,1,0.0008623600006103516
5949,cao ngoc truong son,1,1,0.09078091382980347
5950,pham van duong,1,1,0.0008599758148193359
5951,nguyen gia phuc,1,1,0.004644513130187988
5952,vo duc quy,1,1,0.0008140206336975098
5953,nguyen thuy dung,1,1,0.0011695027351379395
5954,tran minh thong,1,1,0.0007089376449584961
5955,quang thi thuy,1,1,0.00269317626953125
5956,huynh hoai huong,1,1,0.026602506637573242
5957,nguyen van duong,1,1,0.00684434175491333
5958,vu dinh an,1,1,0.007451057434082031
5959,nguyen van cuong,1,1,0.0029172301292419434
5960,truong cong cuong,1,1,0.3153446912765503
5961,nguyen thi hao,1,1,0.0030376315116882324
5962,nguyen van cuong,1,1,0.0029172301292419434
5963,nguyen trong minh,1,1,0.0004957914352416992
5964,cao nguyen hoang long,1,1,0.11921072006225586
5965,nguyen tang xin,1,1,0.11944174766540527
5966,nguyen hue truc,1,1,0.0012261271476745605
5967,bui quang vinh,1,1,0.0026977062225341797
5968,vu hai yen,1,1,0.033836424350738525
5969,doan thi hoa,1,1,0.005898773670196533
5970,nguyen minh hieu,1,1,0.0007253289222717285
5971,nguyen yen trang,1,1,0.007070958614349365
5972,le viet thanh,1,1,0.0009751319885253906
5973,nguyen duong long phi tien,1,1,0.4360519051551819
5974,do thi ngoc suong,1,1,0.007139980792999268
5975,nguyen duy sang,1,1,0.0028191804885864258
5976,nguyen thi thuy phuong,1,1,0.0009445548057556152
5977,ha thi thanh,1,1,0.006867945194244385
5978,pham thu nhi,1,1,0.0022870302200317383
5979,pham dinh gioi,1,1,0.2726747989654541
5980,do thi thuy linh,1,1,0.00021010637283325195
5981,nguyen kim anh,1,1,0.0049994587898254395
5982,nguyen thi thuy,1,1,0.0022681355476379395
5983,tran van anh,1,1,0.005764663219451904
5984,ngo minh hieu,1,1,0.00464940071105957
5985,nguyen thi bao yen,1,1,0.01990973949432373
5986,ma thi be ngan,1,1,0.058798909187316895
5987,nguyen van vu,1,1,0.002281785011291504
5988,nguyen van tuan,1,1,0.0026146769523620605
5989,le dinh duc,1,1,0.0010524392127990723
5990,tran thi mai,1,1,0.0011394023895263672
5991,than thi huyen trang,1,1,0.00530242919921875
5992,tran thi ngoc vi,1,1,0.0034101009368896484
5993,do thi le phi,1,1,0.0006994009017944336
5994,nguyen thanh duong,1,1,0.0019768476486206055
5995,nguyen van tu,1,1,0.003906667232513428
5996,mac xuan truong,1,1,0.008203744888305664
5997,nguyen phu quy,1,1,0.0023569464683532715
5998,cao thuy duong,1,1,0.0007109642028808594
5999,nguyen minh anh,1,1,0.0016306042671203613
6000,nong minh quan,1,1,0.007699370384216309
6001,nguyen quang binh,1,1,0.0016214847564697266
6002,nguyen duc uoc,1,1,0.009989440441131592
6003,lang van tu,1,1,0.004297077655792236
6004,pham thi kim luong,1,1,0.004054844379425049
6005,hoang van thien,1,1,0.0023273825645446777
6006,nguyen thi xuyen,1,1,0.0020511746406555176
6007,huynh phuong trinh,1,1,0.00614011287689209
6008,dang thi dieu linh,1,1,0.004822492599487305
6009,dang thai son,1,1,0.010885477066040039
6010,pham thi thuy,1,1,0.0007255673408508301
6011,han van thanh,1,1,0.061631202697753906
6012,dinh nguyen tuan hung,1,1,0.010990917682647705
6013,nguyen thi thu,1,1,0.0025343894958496094
6014,nguyen thi minh phuong,1,1,0.0018923282623291016
6015,duong thanh lam,1,1,0.006629228591918945
6016,tong xuan chien,1,1,0.011645793914794922
6017,vu tien dat,1,1,0.003632783889770508
6018,nguyen thi hoa,1,1,0.002416253089904785
6019,lieu van tiep,1,1,0.12247049808502197
6020,nguyen thi phu,1,1,0.0030376315116882324
6021,nguyen thi hien,1,1,0.0021239519119262695
6022,ho thi lai,1,1,0.0011246800422668457
6023,tran hoang hung,1,1,0.0017548799514770508
6024,doan van chung,1,1,0.003802776336669922
6025,nguyen nhu ngoc,1,1,0.0023865699768066406
6026,vu thi thu thu,1,1,0.006527245044708252
6027,vu thi thuy,1,1,0.0013187527656555176
6028,nguyen thi tuong vi,1,1,0.0007886886596679688
6029,doan cong minh,1,1,0.00156480073928833
6030,phan van viet,1,1,0.003977715969085693
6031,vu thi lam,1,1,0.001010596752166748
6032,cao thi loan,1,1,0.0005726814270019531
6033,do le my hanh,1,1,0.10499793291091919
6034,ngo dinh tuyen,1,1,0.0012053251266479492
6035,luong thi my tien,1,1,0.006379544734954834
6036,hoang dinh duy,1,1,0.0009554028511047363
6037,hoang van thuat,1,1,0.004008471965789795
6038,nguyen hong son,1,1,0.002566993236541748
6039,ha huu binh,1,1,0.014960289001464844
6040,nguyen tien loi,1,1,0.009688973426818848
6041,huynh truc tram,1,1,0.013040244579315186
6042,dam trong duc,1,1,0.008002698421478271
6043,pham van kien,1,1,0.0003223419189453125
6044,nguyen thi hien,1,1,0.0021239519119262695
6045,nguyen huong ly,1,1,0.0016171932220458984
6046,tran thi thuy,1,1,0.0017654895782470703
6047,ngo thi thanh huyen,1,1,0.0005784034729003906
6048,nguyen viet thanh,1,1,0.002239704132080078
6049,tran the vinh,1,1,0.0016784071922302246
6050,to minh thong,1,1,0.006951570510864258
6051,doan van tuyen,1,1,0.01294642686843872
6052,vu thi tuyet,1,1,0.001007378101348877
6053,bui danh thai,1,1,0.0032262206077575684
6054,trinh quoc anh,1,1,0.009359180927276611
6055,dang huu dieu,1,1,0.0009394288063049316
6056,nguyen thi ngoc anh,1,1,0.01027536392211914
6057,tran vo yen ngoc,1,1,0.18476378917694092
6058,nguyen thanh xuan,1,1,0.0006159543991088867
6059,nguyen hong son,1,1,0.002566993236541748
6060,doan thi thanh huyen,1,1,0.0020851492881774902
6061,hoang van tu,1,1,0.003143310546875
6062,luu quoc huy,1,1,0.0008222460746765137
6063,pham chu minh,1,1,0.00027173757553100586
6064,huynh thi khuyen,1,1,0.005715429782867432
6065,luu thi ngoc yen,1,1,0.00827854871749878
6066,vu thi thanh nga,1,1,0.000517725944519043
6067,vo khac vi,1,1,0.0016691088676452637
6068,phan thi van,1,1,0.0016402602195739746
6069,ta van phuong,1,1,0.008988142013549805
6070,tuong thi thanh nga,1,1,0.004975736141204834
6071,nguyen kim thanh hien,1,1,0.002105891704559326
6072,nguyen thi hanh,1,1,0.0030921101570129395
6073,le quang toan,1,1,0.0014408230781555176
6074,truong thi kim yen,1,1,0.008991658687591553
6075,mac van ngu,1,1,0.0011678338050842285
6076,tran thi canh,1,1,0.0012062788009643555
6077,can thi van anh,1,1,0.019694805145263672
6078,vo duc toan,1,1,0.004695534706115723
6079,pham van lieu,1,1,0.0007197260856628418
6080,le khanh an,1,1,0.0032245516777038574
6081,le thi hao,1,1,0.0011538267135620117
6082,vu khanh ninh,1,1,0.08936715126037598
6083,nguyen van cuong,1,1,0.0029172301292419434
6084,tran sach duc,1,1,0.060006022453308105
6085,dam minh luan,1,1,0.003087759017944336
6086,ho ngoc giau,1,1,0.09492236375808716
6087,nguyen van hao,1,1,0.004172384738922119
6088,le thi kim tuyen,1,1,0.0003311634063720703
6089,kieu dinh nghia,1,1,0.0065495967864990234
6090,nguyen duc duong,1,1,0.0006216764450073242
6091,ly van toan,1,1,0.0064373016357421875
6092,trinh thi hien,1,1,0.00034677982330322266
6093,nguyen tan trieu,1,1,0.0019176006317138672
6094,pham hung dung,1,1,0.0013235211372375488
6095,nguyen cong danh,1,1,0.0015829801559448242
6096,thai duy truong,1,1,0.006790459156036377
6097,nguyen y binh,1,1,0.01692301034927368
6098,ngo kieu oanh,1,1,0.055925726890563965
6099,pham thi thuy trang,1,1,0.00011622905731201172
6100,ta nguyen thi tuyet nhung,1,1,0.12435400485992432
6101,nguyen thanh nha,1,1,0.002878844738006592
6102,nguyen truc quynh,1,1,0.0016932487487792969
6103,nguyen thi thuy van,1,1,0.0013568997383117676
6104,tran thi ha,1,1,0.0020679235458374023
6105,tran thi tham,1,1,0.001544356346130371
6106,nguyen thanh hieu,1,1,0.0012676119804382324
6107,pham duc hong huu,1,1,0.011585354804992676
6108,pham xuan son,1,1,0.001019895076751709
6109,vu minh hieu,1,1,0.00201261043548584
6110,lo van ut,1,1,0.448835551738739
6111,le thu ha,1,1,0.0019876956939697266
6112,nguyen thi thuong,1,1,0.002735137939453125
6113,doan thi nga,1,1,0.0027297139167785645
6114,nguyen minh nghia,1,1,0.004688441753387451
6115,doan viet han,1,1,0.0040850043296813965
6116,do thi thu hoai,1,1,0.0003420114517211914
6117,nguyen tran nguyen,1,1,0.003384411334991455
6118,tran quoc trong,1,1,0.012313306331634521
6119,nguyen ngoc ha,1,1,0.0016463994979858398
6120,trinh le nhat duy,1,1,0.011795639991760254
6121,tran quang tuyen,1,1,0.0012205243110656738
6122,dao thi thu phuong,1,1,0.0033636093139648438
6123,tran thi kim anh,1,1,0.005143284797668457
6124,tran van anh,1,1,0.005764663219451904
6125,ho thi trang,1,1,0.0005474686622619629
6126,bui thi huyen khanh,1,1,0.0017906427383422852
6127,dao van dat,1,1,0.00424957275390625
6128,ly thi nhung,1,1,0.0006071329116821289
6129,le thi su,1,1,0.0015923380851745605
6130,nguyen kim anh,1,1,0.0049994587898254395
6131,do dinh lap,1,1,0.009291291236877441
6132,bui van dong,1,1,0.002295196056365967
6133,nguyen van tot,1,1,0.009340405464172363
6134,nguyen van thang,1,1,0.008717656135559082
6135,phan thu ha,1,1,0.006694614887237549
6136,do van huan,1,1,0.0011906623840332031
6137,tran thi thuy trang,1,1,0.001279592514038086
6138,trinh thi thu hang,1,1,0.0005565285682678223
6139,nguyen thi hong hanh,1,1,0.0018892288208007812
6140,vu thi thao,1,1,0.0011200308799743652
6141,le quan tho,1,1,0.001988053321838379
6142,vu lev,1,1,0.06661272048950195
6143,duong phuong cuong,1,1,0.2962893843650818
6144,nguyen duc huy,1,1,0.0006061792373657227
6145,nguyen vu phuong linh,1,1,0.0102006196975708
6146,pham thi sang,1,1,0.0005462765693664551
6147,nguyen van thang,1,1,0.008717656135559082
6148,nguyen van tinh,1,1,0.0037904977798461914
6149,phung duc kien,1,1,0.005211591720581055
6150,hoang thi anh thu,1,1,0.00038504600524902344
6151,pham van hieu,1,1,0.0007126927375793457
6152,ninh van duc,1,1,0.002278149127960205
6153,giang mi pao,1,1,0.3472437858581543
6154,nguyen quang mau,1,1,0.0006608366966247559
6155,truong binh nhu,1,1,0.012679219245910645
6156,bui thi thu huong,1,1,0.0009109973907470703
6157,le phuoc thanh,1,1,0.004948675632476807
6158,pham thi huong,1,1,0.0008227229118347168
6159,do huy duc,1,1,0.0008463859558105469
6160,vi thi vuong,1,1,0.004167377948760986
6161,lo van duong,1,1,0.0018724799156188965
6162,truong van lan,1,1,0.0016670823097229004
6163,nguyen van nhuong,1,1,0.0024150609970092773
6164,ngo thi thuy,1,1,0.0005806684494018555
6165,nguyen huy minh,1,1,0.0010457038879394531
6166,duong tam khoa,1,1,0.03259587287902832
6167,pham ngoc tinh,1,1,0.0008078217506408691
6168,nguyen kim dien,1,1,0.0017080903053283691
6169,dinh cong quoc vuong,1,1,0.039530277252197266
6170,hoang anh duc,1,1,0.0027046799659729004
6171,bui thi hai yen,1,1,0.01586318016052246
6172,le nguyen truc phuong,1,1,0.012228608131408691
6173,luong van chau,1,1,0.004969358444213867
6174,nguyen dang ly,1,1,0.000925898551940918
6175,nguyen thi hanh nguyen,1,1,0.022703945636749268
6176,nguyen thi tuyet nhung,1,1,0.0015736818313598633
6177,vo le anh thu,1,1,0.003990292549133301
6178,dang thi giang,1,1,0.0025641322135925293
6179,dam thu hien,1,1,0.007486820220947266
6180,tran khanh linh,1,1,0.0020433664321899414
6181,nguyen an tho,1,1,0.012422263622283936
6182,lam quang duong,1,1,0.0073187947273254395
6183,phan thi yem,1,1,0.0019778013229370117
6184,doan van thuyen,1,1,0.018928110599517822
6185,truong huynh khanh ly,1,1,0.0479162335395813
6186,phan thi thu trang,1,1,0.0006327033042907715
6187,doan thi thu hang,1,1,0.0009664297103881836
6188,do ngoc thang,1,1,0.003983557224273682
6189,pham dinh khoi,1,1,0.0019618868827819824
6190,nguyen minh anh ngoc,1,1,0.07390910387039185
6191,bac cam quy,1,1,0.004551589488983154
6192,khong van quang,1,1,0.01228034496307373
6193,le thi hong nhung,1,1,0.00038689374923706055
6194,do thi thanh thao,1,1,0.00116652250289917
6195,dinh minh duc,1,1,0.019183218479156494
6196,ngo thi hanh,1,1,0.0012215971946716309
6197,nguyen thi lan anh,1,1,0.00833594799041748
6198,phan ngoc hoa,1,1,0.001043081283569336
6199,dang hoang anh,1,1,0.029740989208221436
6200,tran xuan cong,1,1,0.009874582290649414
6201,hoang van nam,1,1,0.004505634307861328
6202,hua nhut kha,1,1,0.20114505290985107
6203,hoang van nang,1,1,0.007669985294342041
6204,nguyen thi cam tu,1,1,0.0011382102966308594
6205,chu duc chung,1,1,0.025556623935699463
6206,nong thi me,1,1,0.002362370491027832
6207,phan thi hang nga,1,1,0.0005401968955993652
6208,phuong thi hon,1,1,0.011952042579650879
6209,nguyen thanh luan,1,1,0.00112837553024292
6210,nguyen van hai,1,1,0.004172384738922119
6211,nguyen van thang,1,1,0.008717656135559082
6212,nguyen minh tuan anh,1,1,0.07096761465072632
6213,ha van thi,1,1,0.0266265869140625
6214,dao phuong dung,1,1,0.009240150451660156
6215,tran thi khanh ly,1,1,0.0019249916076660156
6216,do thi thanh xuan,1,1,0.00013017654418945312
6217,duong thi tra,1,1,0.0011322498321533203
6218,nguyen thanh dat,1,1,0.001119077205657959
6219,le hai duy,1,1,0.003768622875213623
6220,nguyen tuan anh,1,1,0.004922270774841309
6221,ngo thi thu trang,1,1,0.0004201531410217285
6222,be thi tuoi,1,1,0.016667604446411133
6223,nguyen van hai,1,1,0.004172384738922119
6224,tran thai binh,1,1,0.0030448436737060547
6225,nguyen khac huan,1,1,0.00044542551040649414
6226,phan thi thim,1,1,0.0025287866592407227
6227,luong kieu oanh,1,1,0.043607354164123535
6228,tran tien anh,1,1,0.0060544610023498535
6229,nguyen le nhu quynh,1,1,0.006634414196014404
6230,tran nam truong,1,1,0.022513747215270996
6231,nguyen xuan khanh,1,1,0.0024431943893432617
6232,nguyen tan luat,1,1,0.00466841459274292
6233,le my duyen,1,1,0.0020978450775146484
6234,le vu bao,1,1,0.0006886720657348633
6235,bach le duy,1,1,0.24390709400177002
6236,tong xuan hoan,1,1,0.002196371555328369
6237,nguyen le anh viet,1,1,0.0036813020706176758
6238,le hoang ba thai,1,1,0.0023505091667175293
6239,nguyen phan ngoc minh,1,1,0.03487175703048706
6240,nguyen kim anh,1,1,0.0049994587898254395
6241,tran vu linh,1,1,0.0011317729949951172
6242,vu hoang linh,1,1,0.0013321638107299805
6243,nguyen duy ngan,1,1,0.0036334991455078125
6244,vu manh cuong,1,1,0.003946065902709961
6245,ngo dinh phu,1,1,0.005481064319610596
6246,bui duy hoang,1,1,0.000945746898651123
6247,huynh thi bich ngoc,1,1,0.007790207862854004
6248,bui van truong,1,1,0.0014818310737609863
6249,tran thi huong,1,1,0.0017243623733520508
6250,nguyen duy duc,1,1,0.0008737444877624512
6251,nguyen thi xuan nhi,1,1,0.000886380672454834
6252,nguyen thi truc linh,1,1,0.002025425434112549
6253,nguyen quoc viet,1,1,0.00037479400634765625
6254,ngo van cam,1,1,0.004687786102294922
6255,vo dang thang,1,1,0.003195643424987793
6256,nguyen thuy linh,1,1,0.0010039210319519043
6257,ngo thi thu thao,1,1,0.002173006534576416
6258,nguyen thi phuong,1,1,0.0026297569274902344
6259,vu hoai duy,1,1,0.009976685047149658
6260,trinh van cuong,1,1,0.002623438835144043
6261,le quang dung,1,1,0.0010015368461608887
6262,phung van quang,1,1,0.005878746509552002
6263,pham ngoc hoang yen,1,1,0.041041553020477295
6264,pham quang dung,1,1,0.0013633370399475098
6265,be thuy tien,1,1,0.0035880208015441895
6266,nguyen van chuan,1,1,0.0008890032768249512
6267,nguyen thi hong nhung,1,1,0.0022725462913513184
6268,tran ngoc dat,1,1,0.003246128559112549
6269,giap thi kim dung,1,1,0.04817032814025879
6270,nguyen hong quang,1,1,0.002095341682434082
6271,ngo thanh tung,1,1,0.0030714869499206543
6272,tran khanh hung,1,1,0.0025818347930908203
6273,tran quang chien,1,1,0.002392888069152832
6274,pham viet dai,1,1,0.0036751627922058105
6275,ngo van ton,1,1,0.002297699451446533
6276,cty tnhh nguyen chi tam,0,0,0.9997751116752625
6277,nguyen ngoc tam an,1,1,0.0050623416900634766
6278,nguyen thi thu trang,1,1,0.0006451010704040527
6279,vu duc long,1,1,0.0011598467826843262
6280,nguyen thu,1,1,0.011718928813934326
6281,nguyen thi hong nhung,1,1,0.0022725462913513184
6282,ha duyen cuong,1,1,0.0027657151222229004
6283,le tran hung,1,1,0.0014881491661071777
6284,ngo hoang tam,1,1,0.006351649761199951
6285,vu doan song huong,1,1,0.0031238794326782227
6286,nguyen sy tan,1,1,0.002124786376953125
6287,ha van ngan,1,1,0.00448918342590332
6288,tran viet thanh luan,1,1,0.17649781703948975
6289,bui ngoc quy,1,1,0.0009443163871765137
6290,pham quoc luong,1,1,0.003346085548400879
6291,nguyen thanh lam,1,1,0.001522362232208252
6292,pham thi ruou,1,1,0.04666382074356079
6293,pham thi dung,1,1,0.00033080577850341797
6294,dao van duc,1,1,0.0008624792098999023
6295,ho van chin,1,1,0.007121384143829346
6296,le tien dung,1,1,0.0010461807250976562
6297,nguyen thi huyen nhu,1,1,0.003717482089996338
6298,nguyen tuan minh,1,1,0.0025767087936401367
6299,nguyen thi phuong,1,1,0.0026297569274902344
6300,nguyen nhat linh,1,1,0.0018361210823059082
6301,tran thanh vin,1,1,0.004261612892150879
6302,duong hong anh,1,1,0.09404146671295166
6303,nguyen ngoc hung,1,1,0.001580953598022461
6304,pham van tuyen,1,1,0.001421809196472168
6305,phan thi hanh,1,1,0.0027550458908081055
6306,do thi nga,1,1,0.001228630542755127
6307,nguyen le thao van,1,1,0.0019572973251342773
6308,nguyen minh thanh,1,1,0.0014892220497131348
6309,nguyen thanh phong,1,1,0.0032536983489990234
6310,bui quoc bao,1,1,0.0022239089012145996
6311,vu van ha,1,1,0.003146350383758545
6312,tran dieu nhi,1,1,0.0042403340339660645
6313,nguyen lan dung,1,1,0.004056036472320557
6314,ha van an,1,1,0.011335551738739014
6315,dinh van thanh,1,1,0.00718003511428833
6316,chu manh cuong,1,1,0.09053695201873779
6317,tran thi tuyet ngan,1,1,0.007751822471618652
6318,tran thanh cao,1,1,0.004623055458068848
6319,vu thi ngoan,1,1,0.0004723072052001953
6320,vu van long,1,1,0.0021657347679138184
6321,pham cong toan,1,1,0.0029188990592956543
6322,nguyen thi lan huong,1,1,0.0028916001319885254
6323,tran quang phuc,1,1,0.0012779831886291504
6324,hoang van kha,1,1,0.002937138080596924
6325,nguyen thi gam,1,1,0.008244991302490234
6326,ngo duong luong,1,1,0.055133819580078125
6327,nguyen minh chien,1,1,0.0029456615447998047
6328,nguyen kim dien,1,1,0.0017080903053283691
6329,hoang van nhien,1,1,0.0020666122436523438
6330,tran chi phuc,1,1,0.0049280524253845215
6331,nguyen van nguyen,1,1,0.0057656168937683105
6332,ta van minh,1,1,0.002877533435821533
6333,quang van toan,1,1,0.006128787994384766
6334,nguyen duy phuong,1,1,0.0021861791610717773
6335,truong van trong,1,1,0.005981802940368652
6336,nguyen trong dat,1,1,0.0006654858589172363
6337,truong van dong,1,1,0.012468278408050537
6338,tran tu truong,1,1,0.019060730934143066
6339,bach thuy trang,1,1,0.003644227981567383
6340,nguyen dinh chuong,1,1,0.0026938915252685547
6341,tran trung kien,1,1,0.002209901809692383
6342,bui thi thanh,1,1,0.0019105076789855957
6343,tran thi le my,1,1,0.0007351040840148926
6344,do van vu,1,1,0.0009840726852416992
6345,nguyen tran kim chi,1,1,0.00822669267654419
6346,nguyen minh nguyet,1,1,0.021351635456085205
6347,tran tien dat,1,1,0.003600597381591797
6348,nguyen minh phuc,1,1,0.0005913972854614258
6349,tang thi luong,1,1,0.002064943313598633
6350,nguyen van dung,1,1,0.0057713985443115234
6351,nguyen trung kien,1,1,0.0003218650817871094
6352,duong quang tuyen,1,1,0.004292488098144531
6353,duong thi nga,1,1,0.0021500587463378906
6354,nguyen thi tham,1,1,0.0025343894958496094
6355,phan thanh loc,1,1,0.004683017730712891
6356,trinh van khuong,1,1,0.002254962921142578
6357,hoang dinh nguyen,1,1,0.0015184283256530762
6358,vuong dai duong,1,1,0.011686563491821289
6359,vu hoai nam,1,1,0.024998903274536133
6360,nguyen phuong thao,1,1,0.0036849379539489746
6361,phan cong toan,1,1,0.0018906593322753906
6362,nguyen quoc anh,1,1,0.0011975765228271484
6363,nguyen thi  ngoc suong,1,1,0.013436675071716309
6364,nguyen duy thang,1,1,0.0019612908363342285
6365,pham phu cuong,1,1,0.01801323890686035
6366,nguyen truong yen nhu,1,1,0.056197285652160645
6367,cao phuong thuy,1,1,0.0024679899215698242
6368,ha quynh nga,1,1,0.0035299062728881836
6369,nguyen thi hien,1,1,0.0021239519119262695
6370,hoang thi phuong thao,1,1,0.009976804256439209
6371,cao tan loc,1,1,0.013387024402618408
6372,hoang van loc,1,1,0.00526738166809082
6373,nguyen thi tuyet minh,1,1,0.0019640326499938965
6374,nguyen my tien,1,1,0.0007810592651367188
6375,nguyen thi ngoc,1,1,0.008846819400787354
6376,hoang duc dung,1,1,0.00359266996383667
6377,ba van thi,1,1,0.026499390602111816
6378,bui duc long,1,1,0.0008237957954406738
6379,pham thi mai khanh,1,1,0.0009641647338867188
6380,tran tuan anh,1,1,0.008634448051452637
6381,le dinh hieu,1,1,0.0019331574440002441
6382,ngo thi mai,1,1,0.000469207763671875
6383,lo tuan an,1,1,0.0066664814949035645
6384,tran van han,1,1,0.006347179412841797
6385,le anh tu,1,1,0.0042340755462646484
6386,lai thi quynh huong,1,1,0.004207015037536621
6387,bui duc trong,1,1,0.0007843971252441406
6388,trinh thu hang,1,1,0.0007048845291137695
6389,nguyen tan hai,1,1,0.00863867998123169
6390,nguyen thi hong sinh,1,1,0.003825664520263672
6391,nguyen thi thanh hoa,1,1,0.001225888729095459
6392,nguyen kim anh,1,1,0.0049994587898254395
6393,bui van vien,1,1,0.001809537410736084
6394,nguyen trung hao,1,1,0.0008424520492553711
6395,tran long vu,1,1,0.0020105838775634766
6396,tran thu trang,1,1,0.038316547870635986
6397,lai thi thu ha,1,1,0.002678215503692627
6398,nguyen phu thang,1,1,0.0021284818649291992
6399,nguyen minh duy,1,1,0.001480400562286377
6400,nguyen thi thuy hang,1,1,0.0017228126525878906
6401,cao thi the,1,1,0.004224240779876709
6402,nguyen xuan thao,1,1,0.0022501349449157715
